"trialId","answer","correctAnswer","pid"
"q0","$50.24","$50.24","p27"
"q1","December","December","p27"
"q2","$37.04 - $48.36","$37.04 - $60.95","p27"
"q3","Falling","Falling","p27"
"q4","$45","$15","p27"
"q5","16 Mbps","15 Mbps","p27"
"q6","Hong Kong","South Korea","p27"
"q7","2 - 20.5 Mbps","2 - 20.5 Mbps","p27"
"q8"," 6 Countries","7 Countries","p27"
"q9","$23.4","$12","p27"
"q10","6 to 10","4 to 10","p27"
"q11","Atlanta","Washington D.C.","p27"
"q12","True","True","p27"
"q13","True","False","p27"
"q14","53%","38%","p27"
"q15","Postgraduate study","College Graduate","p27"
"q16","True","False","p27"
"q17","15%","25%","p27"
"q18","Lenovo","Lenovo","p27"
"q19","True","True","p27"
"q20","240","153","p27"
"q21","4.4-4.6","4.4-4.6","p27"
"q22","True","True","p27"
"q23","70.5kg","70.5kg","p27"
"q24","197.1cm","197.1cm","p27"
"q25","53.9 - 102.3kg","53.9 - 123.6kg","p27"
"q26","175.3cm","175.3cm","p27"
"q27","True","True","p27"
"q28","False","False","p27"
"q29","False","False","p27"
"q30","$5.0","$5.1","p27"
"q31","September 2013","December 2014","p27"
"q32","$4.6 - $5.9","$4.6 - $6.0","p27"
"q33","Falling","Falling","p27"
"q34","8000","4200","p27"
"q35","1 to 2","1 to 1","p27"
"q36","2012","2012","p27"
"q37","Rising","Rising","p27"
"q38","True","False","p27"
"q39","True","False","p27"
"q40","400km","530km","p27"
"q41","Beijing","New York City","p27"
"q42","240 - 380 km","180 - 560 km","p27"
"q43","Beijing","New York City","p27"
"q44","True","False","p27"
"q45","True","False","p27"
"q46","True","False","p27"
"q47","2.3 - 3.4%","3.4 - 4.6%","p27"
"q48","New Mexico (NM)","New Mexico (NM)","p27"
"q49","True","True","p27"
"q50","Facebook","Google","p27"
"q51","False","False","p27"
"q52","False","False","p27"
"q0","$50.24","$50.24","p71"
"q1","December","December","p71"
"q2","$37.04 - $60.95","$37.04 - $60.95","p71"
"q3","Falling","Falling","p71"
"q4","$15","$15","p71"
"q5","15 Mbps","15 Mbps","p71"
"q6","South Korea","South Korea","p71"
"q7","2 - 20.5 Mbps","2 - 20.5 Mbps","p71"
"q8","7 Countries","7 Countries","p71"
"q9","$12","$12","p71"
"q10","4 to 10","4 to 10","p71"
"q11","Washington D.C.","Washington D.C.","p71"
"q12","True","True","p71"
"q13","True","False","p71"
"q14","38%","38%","p71"
"q15","College Graduate","College Graduate","p71"
"q16","False","False","p71"
"q17","25%","25%","p71"
"q18","Lenovo","Lenovo","p71"
"q19","True","True","p71"
"q20","153","153","p71"
"q21","4.4-4.6","4.4-4.6","p71"
"q22","True","True","p71"
"q23","70.5kg","70.5kg","p71"
"q24","197.1cm","197.1cm","p71"
"q25","53.9 - 123.6kg","53.9 - 123.6kg","p71"
"q26","175.3cm","175.3cm","p71"
"q27","True","True","p71"
"q28","False","False","p71"
"q29","False","False","p71"
"q30","$5.1","$5.1","p71"
"q31","December 2014","December 2014","p71"
"q32","$4.6 - $6.0","$4.6 - $6.0","p71"
"q33","Falling","Falling","p71"
"q34","4200","4200","p71"
"q35","1 to 2","1 to 1","p71"
"q36","2012","2012","p71"
"q37","Rising","Rising","p71"
"q38","False","False","p71"
"q39","False","False","p71"
"q40","330km","530km","p71"
"q41","New York City","New York City","p71"
"q42","180 - 560 km","180 - 560 km","p71"
"q43","New York City","New York City","p71"
"q44","False","False","p71"
"q45","True","False","p71"
"q46","False","False","p71"
"q47","2.3 - 3.4%","3.4 - 4.6%","p71"
"q48","New Mexico (NM)","New Mexico (NM)","p71"
"q49","True","True","p71"
"q50","Google","Google","p71"
"q51","False","False","p71"
"q52","False","False","p71"
"q0","$47.82","$50.24","p12"
"q1","December","December","p12"
"q2","$48.36 - $60.95","$37.04 - $60.95","p12"
"q3","Falling","Falling","p12"
"q4","$15","$15","p12"
"q5","15 Mbps","15 Mbps","p12"
"q6","South Korea","South Korea","p12"
"q7","2 - 20.5 Mbps","2 - 20.5 Mbps","p12"
"q8","7 Countries","7 Countries","p12"
"q9","$12","$12","p12"
"q10","6 to 10","4 to 10","p12"
"q11","Washington D.C.","Washington D.C.","p12"
"q12","True","True","p12"
"q13","False","False","p12"
"q14","38%","38%","p12"
"q15","High School Graduate or Less","College Graduate","p12"
"q16","False","False","p12"
"q17","33%","25%","p12"
"q18","Lenovo","Lenovo","p12"
"q19","True","True","p12"
"q20","153","153","p12"
"q21","4.4-4.6","4.4-4.6","p12"
"q22","True","True","p12"
"q23","70.5kg","70.5kg","p12"
"q24","197.1cm","197.1cm","p12"
"q25","53.9 - 123.6kg","53.9 - 123.6kg","p12"
"q26","175.3cm","175.3cm","p12"
"q27","True","True","p12"
"q28","False","False","p12"
"q29","False","False","p12"
"q30","$5.1","$5.1","p12"
"q31","June 2014","December 2014","p12"
"q32","$4.6 - $5.9","$4.6 - $6.0","p12"
"q33","Falling","Falling","p12"
"q34","8000","4200","p12"
"q35","1 to 2","1 to 1","p12"
"q36","2012","2012","p12"
"q37","Rising","Rising","p12"
"q38","True","False","p12"
"q39","True","False","p12"
"q40","530km","530km","p12"
"q41","New York City","New York City","p12"
"q42","150 - 600 km","180 - 560 km","p12"
"q43","New York City","New York City","p12"
"q44","False","False","p12"
"q45","False","False","p12"
"q46","False","False","p12"
"q47","2.3 - 3.4%","3.4 - 4.6%","p12"
"q48","New Mexico (NM)","New Mexico (NM)","p12"
"q49","True","True","p12"
"q50","Google","Google","p12"
"q51","False","False","p12"
"q52","False","False","p12"
"q0","$50.24","$50.24","p10"
"q1","December","December","p10"
"q2","$37.04 - $60.95","$37.04 - $60.95","p10"
"q3","Falling","Falling","p10"
"q4","$15","$15","p10"
"q5","15 Mbps","15 Mbps","p10"
"q6","South Korea","South Korea","p10"
"q7","3 - 20 Mbps","2 - 20.5 Mbps","p10"
"q8","7 Countries","7 Countries","p10"
"q9","$23.4","$12","p10"
"q10","1 to 10","4 to 10","p10"
"q11","Washington D.C.","Washington D.C.","p10"
"q12","True","True","p10"
"q13","False","False","p10"
"q14","62%","38%","p10"
"q15","College Graduate","College Graduate","p10"
"q16","True","False","p10"
"q17","25%","25%","p10"
"q18","Lenovo","Lenovo","p10"
"q19","True","True","p10"
"q20","153","153","p10"
"q21","4.4-4.6","4.4-4.6","p10"
"q22","True","True","p10"
"q23","53.9kg","70.5kg","p10"
"q24","192cm","197.1cm","p10"
"q25","53.9 - 123.6kg","53.9 - 123.6kg","p10"
"q26","175.3cm","175.3cm","p10"
"q27","True","True","p10"
"q28","True","False","p10"
"q29","False","False","p10"
"q30","$5.1","$5.1","p10"
"q31","December 2014","December 2014","p10"
"q32","$4.6 - $6.0","$4.6 - $6.0","p10"
"q33","Falling","Falling","p10"
"q34","8000","4200","p10"
"q35","1 to 2","1 to 1","p10"
"q36","2012","2012","p10"
"q37","Rising","Rising","p10"
"q38","True","False","p10"
"q39","True","False","p10"
"q40","560km","530km","p10"
"q41","New York City","New York City","p10"
"q42","150 - 600 km","180 - 560 km","p10"
"q43","London","New York City","p10"
"q44","True","False","p10"
"q45","False","False","p10"
"q46","False","False","p10"
"q47","1.1 - 2.3%","3.4 - 4.6%","p10"
"q48","New Mexico (NM)","New Mexico (NM)","p10"
"q49","True","True","p10"
"q50","Google","Google","p10"
"q51","False","False","p10"
"q52","False","False","p10"
"q0","$50.24","$50.24","p87"
"q1","December","December","p87"
"q2","$37.04 - $60.95","$37.04 - $60.95","p87"
"q3","Falling","Falling","p87"
"q4","$15","$15","p87"
"q5","15 Mbps","15 Mbps","p87"
"q6","South Korea","South Korea","p87"
"q7","2 - 20.5 Mbps","2 - 20.5 Mbps","p87"
"q8","7 Countries","7 Countries","p87"
"q9","$12","$12","p87"
"q10","4 to 10","4 to 10","p87"
"q11","Washington D.C.","Washington D.C.","p87"
"q12","True","True","p87"
"q13","False","False","p87"
"q14","38%","38%","p87"
"q15","College Graduate","College Graduate","p87"
"q16","False","False","p87"
"q17","33%","25%","p87"
"q18","Lenovo","Lenovo","p87"
"q19","True","True","p87"
"q20","153","153","p87"
"q21","4.4-4.6","4.4-4.6","p87"
"q22","True","True","p87"
"q23","70.5kg","70.5kg","p87"
"q24","197.1cm","197.1cm","p87"
"q25","53.9 - 123.6kg","53.9 - 123.6kg","p87"
"q26","197.1cm","175.3cm","p87"
"q27","True","True","p87"
"q28","False","False","p87"
"q29","False","False","p87"
"q30","$5.1","$5.1","p87"
"q31","December 2014","December 2014","p87"
"q32","$4.6 - $5.9","$4.6 - $6.0","p87"
"q33","Falling","Falling","p87"
"q34","8000","4200","p87"
"q35","1 to 1","1 to 1","p87"
"q36","2012","2012","p87"
"q37","Rising","Rising","p87"
"q38","False","False","p87"
"q39","True","False","p87"
"q40","560km","530km","p87"
"q41","New York City","New York City","p87"
"q42","180 - 560 km","180 - 560 km","p87"
"q43","New York City","New York City","p87"
"q44","False","False","p87"
"q45","False","False","p87"
"q46","False","False","p87"
"q47","2.3 - 3.4%","3.4 - 4.6%","p87"
"q48","New Mexico (NM)","New Mexico (NM)","p87"
"q49","True","True","p87"
"q50","Google","Google","p87"
"q51","True","False","p87"
"q52","False","False","p87"
"q0","$50.24","$50.24","p79"
"q1","December","December","p79"
"q2","$37.04 - $48.36","$37.04 - $60.95","p79"
"q3","Falling","Falling","p79"
"q4","$15","$15","p79"
"q5","15 Mbps","15 Mbps","p79"
"q6","South Korea","South Korea","p79"
"q7","2 - 20.5 Mbps","2 - 20.5 Mbps","p79"
"q8"," 6 Countries","7 Countries","p79"
"q9","$35.4","$12","p79"
"q10","2 to 10","4 to 10","p79"
"q11","Washington D.C.","Washington D.C.","p79"
"q12","True","True","p79"
"q13","True","False","p79"
"q14","62%","38%","p79"
"q15","College Graduate","College Graduate","p79"
"q16","False","False","p79"
"q17","25%","25%","p79"
"q18","Lenovo","Lenovo","p79"
"q19","True","True","p79"
"q20","153","153","p79"
"q21","4.4-4.6","4.4-4.6","p79"
"q22","True","True","p79"
"q23","70.5kg","70.5kg","p79"
"q24","197.1cm","197.1cm","p79"
"q25","53.9 - 123.6kg","53.9 - 123.6kg","p79"
"q26","197.1cm","175.3cm","p79"
"q27","True","True","p79"
"q28","False","False","p79"
"q29","False","False","p79"
"q30","$5.2","$5.1","p79"
"q31","December 2014","December 2014","p79"
"q32","$4.6 - $6.0","$4.6 - $6.0","p79"
"q33","Falling","Falling","p79"
"q34","4200","4200","p79"
"q35","1 to 2","1 to 1","p79"
"q36","2012","2012","p79"
"q37","Rising","Rising","p79"
"q38","True","False","p79"
"q39","True","False","p79"
"q40","530km","530km","p79"
"q41","New York City","New York City","p79"
"q42","180 - 560 km","180 - 560 km","p79"
"q43","New York City","New York City","p79"
"q44","False","False","p79"
"q45","False","False","p79"
"q46","False","False","p79"
"q47","3.4 - 4.6%","3.4 - 4.6%","p79"
"q48","New Mexico (NM)","New Mexico (NM)","p79"
"q49","True","True","p79"
"q50","Google","Google","p79"
"q51","False","False","p79"
"q52","False","False","p79"
"q0","$50.24","$50.24","p22"
"q1","December","December","p22"
"q2","$37.04 - $60.95","$37.04 - $60.95","p22"
"q3","Falling","Falling","p22"
"q4","$15","$15","p22"
"q5","15 Mbps","15 Mbps","p22"
"q6","South Korea","South Korea","p22"
"q7","2 - 20.5 Mbps","2 - 20.5 Mbps","p22"
"q8"," 6 Countries","7 Countries","p22"
"q9","$12","$12","p22"
"q10","2 to 10","4 to 10","p22"
"q11","New York City","Washington D.C.","p22"
"q12","True","True","p22"
"q13","False","False","p22"
"q14","38%","38%","p22"
"q15","College Graduate","College Graduate","p22"
"q16","True","False","p22"
"q17","25%","25%","p22"
"q18","Lenovo","Lenovo","p22"
"q19","True","True","p22"
"q20","153","153","p22"
"q21","4.4-4.6","4.4-4.6","p22"
"q22","True","True","p22"
"q23","70.5kg","70.5kg","p22"
"q24","197.1cm","197.1cm","p22"
"q25","53.9 - 123.6kg","53.9 - 123.6kg","p22"
"q26","175.3cm","175.3cm","p22"
"q27","True","True","p22"
"q28","False","False","p22"
"q29","False","False","p22"
"q30","$5.1","$5.1","p22"
"q31","December 2014","December 2014","p22"
"q32","$4.6 - $6.0","$4.6 - $6.0","p22"
"q33","Falling","Falling","p22"
"q34","8000","4200","p22"
"q35","1 to 2","1 to 1","p22"
"q36","2012","2012","p22"
"q37","Rising","Rising","p22"
"q38","True","False","p22"
"q39","True","False","p22"
"q40","530km","530km","p22"
"q41","New York City","New York City","p22"
"q42","180 - 560 km","180 - 560 km","p22"
"q43","New York City","New York City","p22"
"q44","False","False","p22"
"q45","True","False","p22"
"q46","False","False","p22"
"q47","3.4 - 4.6%","3.4 - 4.6%","p22"
"q48","New Mexico (NM)","New Mexico (NM)","p22"
"q49","True","True","p22"
"q50","Google","Google","p22"
"q51","True","False","p22"
"q52","False","False","p22"
"q0","$50.24","$50.24","p40"
"q1","December","December","p40"
"q2","$37.04 - $48.36","$37.04 - $60.95","p40"
"q3","Falling","Falling","p40"
"q4","$15","$15","p40"
"q5","15 Mbps","15 Mbps","p40"
"q6","South Korea","South Korea","p40"
"q7","2 - 20.5 Mbps","2 - 20.5 Mbps","p40"
"q8","7 Countries","7 Countries","p40"
"q9","$35.4","$12","p40"
"q10","4 to 10","4 to 10","p40"
"q11","Las Vegas","Washington D.C.","p40"
"q12","False","True","p40"
"q13","False","False","p40"
"q14","38%","38%","p40"
"q15","College Graduate","College Graduate","p40"
"q16","False","False","p40"
"q17","25%","25%","p40"
"q18","Lenovo","Lenovo","p40"
"q19","True","True","p40"
"q20","153","153","p40"
"q21","4.4-4.6","4.4-4.6","p40"
"q22","True","True","p40"
"q23","70.5kg","70.5kg","p40"
"q24","197.1cm","197.1cm","p40"
"q25","53.9 - 123.6kg","53.9 - 123.6kg","p40"
"q26","175.3cm","175.3cm","p40"
"q27","True","True","p40"
"q28","False","False","p40"
"q29","True","False","p40"
"q30","$5.1","$5.1","p40"
"q31","December 2014","December 2014","p40"
"q32","$4.6 - $5.9","$4.6 - $6.0","p40"
"q33","Falling","Falling","p40"
"q34","8000","4200","p40"
"q35","1 to 2","1 to 1","p40"
"q36","2012","2012","p40"
"q37","Rising","Rising","p40"
"q38","True","False","p40"
"q39","True","False","p40"
"q40","530km","530km","p40"
"q41","New York City","New York City","p40"
"q42","150 - 600 km","180 - 560 km","p40"
"q43","London","New York City","p40"
"q44","False","False","p40"
"q45","True","False","p40"
"q46","False","False","p40"
"q47","3.4 - 4.6%","3.4 - 4.6%","p40"
"q48","New Mexico (NM)","New Mexico (NM)","p40"
"q49","True","True","p40"
"q50","Google","Google","p40"
"q51","False","False","p40"
"q52","False","False","p40"
"q0","$50.24","$50.24","p85"
"q1","December","December","p85"
"q2","$37.04 - $60.95","$37.04 - $60.95","p85"
"q3","Falling","Falling","p85"
"q4","$15","$15","p85"
"q5","15 Mbps","15 Mbps","p85"
"q6","South Korea","South Korea","p85"
"q7","2 - 20.5 Mbps","2 - 20.5 Mbps","p85"
"q8","7 Countries","7 Countries","p85"
"q9","$35.4","$12","p85"
"q10","2 to 10","4 to 10","p85"
"q11","Washington D.C.","Washington D.C.","p85"
"q12","False","True","p85"
"q13","False","False","p85"
"q14","38%","38%","p85"
"q15","College Graduate","College Graduate","p85"
"q16","False","False","p85"
"q17","25%","25%","p85"
"q18","Lenovo","Lenovo","p85"
"q19","True","True","p85"
"q20","153","153","p85"
"q21","4.4-4.6","4.4-4.6","p85"
"q22","True","True","p85"
"q23","70.5kg","70.5kg","p85"
"q24","197.1cm","197.1cm","p85"
"q25","53.9 - 123.6kg","53.9 - 123.6kg","p85"
"q26","197.1cm","175.3cm","p85"
"q27","True","True","p85"
"q28","False","False","p85"
"q29","False","False","p85"
"q30","$5.2","$5.1","p85"
"q31","December 2014","December 2014","p85"
"q32","$4.6 - $6.0","$4.6 - $6.0","p85"
"q33","Falling","Falling","p85"
"q34","8000","4200","p85"
"q35","1 to 4","1 to 1","p85"
"q36","2012","2012","p85"
"q37","Rising","Rising","p85"
"q38","False","False","p85"
"q39","True","False","p85"
"q40","560km","530km","p85"
"q41","Beijing","New York City","p85"
"q42","150 - 600 km","180 - 560 km","p85"
"q43","New York City","New York City","p85"
"q44","False","False","p85"
"q45","True","False","p85"
"q46","False","False","p85"
"q47","2.3 - 3.4%","3.4 - 4.6%","p85"
"q48","New Mexico (NM)","New Mexico (NM)","p85"
"q49","True","True","p85"
"q50","Google","Google","p85"
"q51","False","False","p85"
"q52","False","False","p85"
"q0","$50.24","$50.24","p30"
"q1","December","December","p30"
"q2","$37.04 - $60.95","$37.04 - $60.95","p30"
"q3","Falling","Falling","p30"
"q4","$15","$15","p30"
"q5","15 Mbps","15 Mbps","p30"
"q6","South Korea","South Korea","p30"
"q7","2 - 20.5 Mbps","2 - 20.5 Mbps","p30"
"q8"," 6 Countries","7 Countries","p30"
"q9","$35.4","$12","p30"
"q10","4 to 10","4 to 10","p30"
"q11","Las Vegas","Washington D.C.","p30"
"q12","True","True","p30"
"q13","False","False","p30"
"q14","38%","38%","p30"
"q15","College Graduate","College Graduate","p30"
"q16","True","False","p30"
"q17","25%","25%","p30"
"q18","Lenovo","Lenovo","p30"
"q19","True","True","p30"
"q20","153","153","p30"
"q21","4.4-4.6","4.4-4.6","p30"
"q22","True","True","p30"
"q23","70.5kg","70.5kg","p30"
"q24","197.1cm","197.1cm","p30"
"q25","53.9 - 123.6kg","53.9 - 123.6kg","p30"
"q26","175.3cm","175.3cm","p30"
"q27","True","True","p30"
"q28","False","False","p30"
"q29","False","False","p30"
"q30","$5.1","$5.1","p30"
"q31","June 2014","December 2014","p30"
"q32","$4.6 - $6.0","$4.6 - $6.0","p30"
"q33","Falling","Falling","p30"
"q34","8000","4200","p30"
"q35","1 to 2","1 to 1","p30"
"q36","2012","2012","p30"
"q37","Rising","Rising","p30"
"q38","True","False","p30"
"q39","True","False","p30"
"q40","530km","530km","p30"
"q41","New York City","New York City","p30"
"q42","180 - 560 km","180 - 560 km","p30"
"q43","New York City","New York City","p30"
"q44","False","False","p30"
"q45","False","False","p30"
"q46","False","False","p30"
"q47","2.3 - 3.4%","3.4 - 4.6%","p30"
"q48","New Mexico (NM)","New Mexico (NM)","p30"
"q49","True","True","p30"
"q50","Google","Google","p30"
"q51","False","False","p30"
"q52","False","False","p30"
"q0","$50.24","$50.24","p18"
"q1","December","December","p18"
"q2","$37.04 - $60.95","$37.04 - $60.95","p18"
"q3","Falling","Falling","p18"
"q4","$15","$15","p18"
"q5","15 Mbps","15 Mbps","p18"
"q6","South Korea","South Korea","p18"
"q7","2 - 20.5 Mbps","2 - 20.5 Mbps","p18"
"q8","7 Countries","7 Countries","p18"
"q9","$35.4","$12","p18"
"q10","6 to 10","4 to 10","p18"
"q11","Las Vegas","Washington D.C.","p18"
"q12","False","True","p18"
"q13","True","False","p18"
"q14","38%","38%","p18"
"q15","College Graduate","College Graduate","p18"
"q16","False","False","p18"
"q17","33%","25%","p18"
"q18","Lenovo","Lenovo","p18"
"q19","True","True","p18"
"q20","153","153","p18"
"q21","4.4-4.6","4.4-4.6","p18"
"q22","True","True","p18"
"q23","70.5kg","70.5kg","p18"
"q24","197.1cm","197.1cm","p18"
"q25","53.9 - 123.6kg","53.9 - 123.6kg","p18"
"q26","197.1cm","175.3cm","p18"
"q27","True","True","p18"
"q28","False","False","p18"
"q29","False","False","p18"
"q30","$5.1","$5.1","p18"
"q31","December 2014","December 2014","p18"
"q32","$4.6 - $6.1","$4.6 - $6.0","p18"
"q33","Falling","Falling","p18"
"q34","8000","4200","p18"
"q35","1 to 1","1 to 1","p18"
"q36","2012","2012","p18"
"q37","Rising","Rising","p18"
"q38","True","False","p18"
"q39","True","False","p18"
"q40","560km","530km","p18"
"q41","New York City","New York City","p18"
"q42","150 - 600 km","180 - 560 km","p18"
"q43","New York City","New York City","p18"
"q44","False","False","p18"
"q45","True","False","p18"
"q46","False","False","p18"
"q47","2.3 - 3.4%","3.4 - 4.6%","p18"
"q48","New Mexico (NM)","New Mexico (NM)","p18"
"q49","True","True","p18"
"q50","Google","Google","p18"
"q51","False","False","p18"
"q52","False","False","p18"
